FIPS,total_pop,total_female,mom_work_dad_home_kids,single_dad_work_have_kids,dad_work_mom_home_kids,median_income,total_avg_family_size,married_couple_family_avg_family_size,single_dad_family_avg_family_size,single_mom_family_avg_family_size,college_grad_school_per,coll_grad_male_per,single_mom_work_have_kids_per,single_dad_work_have_kids_per,dad_work_mom_home_kids_per,mom_work_dad_home_kids_per,total_HH_per,total_families_x_per,married_couple_family_total_families_per,single_dad_family_total_families,single_mom_family_total_families_per,white_per,black_per,ame_indian_per,asian_per,hawa_per,other_race_per,mixed_race_per,hispanic_per,born_texas_per,born_otherstate_per,born_ne_per,born_midwest_per,born_south_per,born_west_per,born_outsideus_per,born_europe_per,born_asia_per,born_africa_per,born_latinam_per,born_northam_per,total_male_per,total_female_per,total15_44_per,totalmale_15_44_per,prof_grad_school_per,college_undergrad_per,coll_grad_female_per,parents_work_have_kids_per,below_poverty_per,below_poverty_18_34_per,below_poverty_35_64_per,below_poverty_over_60_per,below_poverty_male_per,below_poverty_female_per,below_poverty_white_per,below_poverty_black_per,below_poverty_amerind_per,below_poverty_asian_per,below_poverty_hawaii_per,below_poverty_hispanic_per,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO,rental_prices
48453001503,3989.0,1770.0,8.0,46.0,55.0,51810.0,2.9,2.91,2.81,2.92,0.11456505389822011,0.08573577337678616,0.013537227375282025,0.011531712208573578,0.013787916771120581,0.002005515166708448,0.4692905490097769,0.1967911757332665,0.14163950864878416,102.0,0.02958134870894961,0.816495362246177,0.03685134118826774,0.006517924291802457,0.036099273000752066,0.0,0.07445475056405114,0.02958134870894961,0.3123589872148408,0.5094008523439458,0.30985209325645524,0.07269992479318124,0.05866131862622211,0.09927300075206819,0.07921784908498371,0.017548257708698924,0.002256204562547004,0.01328653797944347,0.03033341689646528,0.07570819754324393,0.0,0.5562797693657558,0.44372023063424415,0.5923790423665078,0.3386813737778892,0.040862371521684634,0.07370268237653547,0.028829280521433943,0.032589621459012286,0.15643018300325895,0.09024818250188017,0.041865129105038854,0.016545500125344698,0.0997743795437453,0.05665580345951366,0.13361744798195035,0.0,0.0,0.006016545500125345,0.0,0.058159939834544996,0.11587839876214792,0.2999963411510739,0.10539533963147656,0.13580343279941878,1731.0
48453001303,4029.0,1922.0,0.0,0.0,77.0,82087.0,2.64,2.62,2.14,2.9,0.02928766443286175,0.00967982129560685,0.00967982129560685,0.0,0.0191114420451725,0.0,0.5730950608091337,0.18168279970215934,0.16430876147927526,7.0,0.01563663440059568,0.922313229089104,0.010176222387689253,0.002730206006453214,0.053363117398858274,0.0,0.0,0.011417225117895259,0.1154132539091586,0.4825018615040953,0.4571854058078928,0.09803921568627451,0.16753536857781087,0.10821543807396376,0.08339538346984364,0.022586249689749316,0.0,0.004219409282700422,0.0,0.002730206006453214,0.0,0.5229585505088111,0.4770414494911889,0.5050881111938447,0.25738396624472576,0.015140233308513279,0.014147431124348473,0.0196078431372549,0.04393149664929263,0.09431620749565649,0.014147431124348473,0.06279473814842393,0.022338049143708117,0.05038471084636386,0.04393149664929263,0.07520476545048399,0.0022338049143708115,0.0,0.016877637130801686,0.0,0.002730206006453214,0.141735049011782,0.08221680876979294,0.07600950118764846,0.13329842643370904,1676.0
48453000201,4944.5,2455.0,0.0,21.5,93.0,62882.0,3.12,3.11,2.94,3.11,0.058752148852260086,0.027606431388411366,0.016179593487713622,0.004348265749823036,0.018808777429467086,0.0,0.40459095965213876,0.20113257154413997,0.13944787137223177,64.0,0.036302962888057434,0.784406916776216,0.04237031044595004,0.001617959348771362,0.03337041156840934,0.0,0.02234806350490444,0.027808676307007785,0.2514915562746486,0.5210840327636768,0.2653453331985034,0.04368490241682678,0.07098796642734351,0.07725755890383254,0.06643745575892405,0.01557285873192436,0.004247143290524826,0.010112245929821012,0.0,0.033168166649812925,0.0,0.492769744160178,0.49651127515421173,0.46132065931843463,0.24734553544342197,0.014460511679644048,0.04267367782384467,0.03064010516735767,0.034482758620689655,0.11436950146627566,0.035595105672969966,0.02902214581858631,0.011325715441399535,0.04823541308524623,0.059257761148751135,0.08261704924663768,0.006370714935787238,0.0,0.0009101021336838912,0.0,0.04135908585296794,0.09755428885613113,0.08988556022519528,0.09020232149595114,0.10522355661670121,1731.0
48453001738,6839.0,3627.0,18.0,34.0,153.0,96875.0,3.04,3.12,3.08,2.48,0.042550080421114196,0.018862406784617633,0.018716186576984938,0.004971487059511625,0.02237169176780231,0.002631963737388507,0.408246819710484,0.26231905249305454,0.22152361456353267,73.0,0.030121362772335136,0.9055417458692792,0.009650533703757859,0.0,0.027928059657844714,0.0,0.00511770726714432,0.051761953501973976,0.16888433981576254,0.6030121362772335,0.3341131744407077,0.030413803187600525,0.11317444070770581,0.08685480333382073,0.10367012721158064,0.011258955987717503,0.004825266851878929,0.00877321245796169,0.0,0.0023395233221231173,0.0,0.4696593069162158,0.5303406930837842,0.3664278403275333,0.18087439684164353,0.012867378271677147,0.02968270214943705,0.023687673636496563,0.08685480333382073,0.0510308524638105,0.010674075157186724,0.023833893844129258,0.016376663254861822,0.012136277233513671,0.038894575230296824,0.04430472291270653,0.0,0.0,0.006726129551103963,0.0,0.006726129551103963,0.17333500564404866,0.21377672209026127,0.042682926829268296,0.17178796046720576,2001.0
48453001752,3926.0,2182.0,0.0,0.0,113.0,35365.0,2.7,2.87,2.94,2.53,0.27712684666327053,0.12429954151808456,0.038206826286296486,0.0,0.028782475802343353,0.0,0.5575649516046867,0.16785532348446255,0.08354559347936831,0.0,0.08430973000509424,0.6293937850229241,0.040244523688232295,0.01706571574121243,0.24808965868568517,0.0,0.036678553234844626,0.028527763627101375,0.14696892511462048,0.45058583800305657,0.2251655629139073,0.023178807947019868,0.03871625063678044,0.11283749363219561,0.05043301069791136,0.015792154865002548,0.020631686194600103,0.2534386143657667,0.004075394803871625,0.006622516556291391,0.0,0.4442180336220071,0.5557819663779928,0.7437595517065716,0.32781456953642385,0.1497707590422822,0.1273560876209883,0.15282730514518594,0.011971472236372899,0.358634742740703,0.239174732552216,0.052980132450331126,0.018848700967906265,0.12659195109526236,0.23204279164544064,0.21879775853285788,0.02445236882322975,0.0,0.08125318390219052,0.0,0.024961793173713703,0.18303180624452875,0.31286360698125404,0.19851116625310175,0.1962575041512326,1968.0
48453002111,5586.0,2825.0,0.0,75.0,118.0,49688.0,3.59,3.53,2.32,3.95,0.043859649122807015,0.008592910848549946,0.02434658073755818,0.01342642320085929,0.021124239169351952,0.0,0.3381668456856427,0.21052631578947367,0.10132474042248478,114.0,0.08879341210168278,0.6535982814178303,0.16147511636233441,0.0037593984962406013,0.011994271392767633,0.0,0.13032581453634084,0.03884711779448621,0.6340852130325815,0.5891514500537057,0.17221625492302184,0.029359112065878983,0.035624776226279985,0.057465091299677765,0.04976727533118511,0.022914428929466525,0.0021482277121374865,0.0,0.0,0.17508055853920515,0.0,0.4942713927676334,0.5057286072323667,0.4783387039026137,0.22287862513426424,0.016290726817042606,0.02756892230576441,0.035266738274257074,0.019692087361260293,0.2781954887218045,0.05155746509129968,0.08503401360544217,0.02882205513784461,0.12137486573576799,0.15682062298603652,0.17973505191550304,0.08610812746151092,0.0,0.0021482277121374865,0.0,0.17883995703544575,0.1461838952046506,0.20876198293003467,0.16541889483065955,0.15343276817387044,1731.0
48209010801,4944.5,2455.0,0.0,21.5,93.0,62882.0,3.12,3.11,2.94,3.11,0.058752148852260086,0.027606431388411366,0.016179593487713622,0.004348265749823036,0.018808777429467086,0.0,0.40459095965213876,0.20113257154413997,0.13944787137223177,64.0,0.036302962888057434,0.784406916776216,0.04237031044595004,0.001617959348771362,0.03337041156840934,0.0,0.02234806350490444,0.027808676307007785,0.2514915562746486,0.5210840327636768,0.2653453331985034,0.04368490241682678,0.07098796642734351,0.07725755890383254,0.06643745575892405,0.01557285873192436,0.004247143290524826,0.010112245929821012,0.0,0.033168166649812925,0.0,0.492769744160178,0.49651127515421173,0.46132065931843463,0.24734553544342197,0.014460511679644048,0.04267367782384467,0.03064010516735767,0.034482758620689655,0.11436950146627566,0.035595105672969966,0.02902214581858631,0.011325715441399535,0.04823541308524623,0.059257761148751135,0.08261704924663768,0.006370714935787238,0.0,0.0009101021336838912,0.0,0.04135908585296794,0.09755428885613113,0.08988556022519528,0.09020232149595114,0.10522355661670121,1731.0
48453002002,3334.0,1546.0,0.0,61.0,0.0,68913.0,3.16,3.18,2.74,3.28,0.04559088182363527,0.028794241151769647,0.010197960407918417,0.01829634073185363,0.0,0.0,0.4211157768446311,0.1964607078584283,0.1292741451709658,72.0,0.04559088182363527,0.9223155368926215,0.042891421715656866,0.0,0.010497900419916016,0.0,0.022195560887822437,0.0020995800839832034,0.3500299940011998,0.5920815836832634,0.3062387522495501,0.09388122375524895,0.05008998200359928,0.10377924415116976,0.058488302339532096,0.013497300539892022,0.0,0.0,0.0,0.02489502099580084,0.0,0.5362927414517097,0.46370725854829037,0.46430713857228556,0.2819436112777445,0.0032993401319736052,0.04229154169166167,0.016796640671865627,0.05548890221955609,0.054289142171565684,0.021295740851829635,0.027594481103779243,0.009598080383923215,0.02489502099580084,0.029394121175764846,0.05038992201559688,0.003899220155968806,0.0,0.0,0.0,0.004799040191961607,0.025044569721922125,0.01957209417830493,0.012186096961542159,0.024612558122976105,1731.0
48453001604,4124.0,2162.0,0.0,11.0,217.0,151042.0,3.08,3.09,3.09,2.83,0.027885548011639186,0.0021823472356935015,0.0036372453928225023,0.002667313288069835,0.0526188166828322,0.0,0.4151309408341416,0.25339476236663433,0.23787584869059167,11.0,0.012851600387972843,0.9871483996120272,0.0,0.0,0.0036372453928225023,0.0,0.0,0.00921435499515034,0.04510184287099903,0.5872938894277401,0.3486905916585839,0.06619786614936954,0.06813773035887488,0.13870029097963144,0.07565470417070805,0.016488845780795344,0.008244422890397672,0.0,0.0,0.004849660523763337,0.0,0.47575169738118334,0.5242483026188167,0.29995150339476234,0.13433559650824442,0.018186226964112512,0.009699321047526674,0.025703200775945685,0.0482541222114452,0.031037827352085354,0.006789524733268671,0.012851600387972843,0.006304558680892337,0.014064015518913677,0.01697381183317168,0.031037827352085354,0.0,0.0,0.0,0.0,0.0,0.12981475008738202,0.047372316802368614,0.048034934497816595,0.11857349746560464,2131.0
48453002409,3530.0,1634.0,10.0,34.0,59.0,63099.0,3.16,3.3,3.32,2.62,0.056657223796033995,0.026912181303116147,0.013881019830028329,0.009631728045325779,0.01671388101983003,0.0028328611898017,0.38045325779036826,0.1991501416430595,0.13456090651558072,76.0,0.04305949008498584,0.9243626062322946,0.017280453257790367,0.0025495750708215297,0.0016997167138810198,0.0,0.02209631728045326,0.032011331444759206,0.46770538243626064,0.5838526912181303,0.2991501416430595,0.050141643059490086,0.1084985835694051,0.07195467422096317,0.06855524079320113,0.013597733711048159,0.006798866855524079,0.0,0.0,0.04645892351274788,0.0,0.5371104815864023,0.4628895184135977,0.5124645892351275,0.2821529745042493,0.02294617563739377,0.033711048158640226,0.029745042492917848,0.02322946175637394,0.1274787535410765,0.04220963172804532,0.054390934844192634,0.027762039660056657,0.05920679886685552,0.06827195467422097,0.115014164305949,0.009348441926345609,0.0,0.0,0.0,0.05864022662889518,0.0492799126339499,0.01407766990291262,0.009248554913294798,0.04595525491047879,1731.0
48453002423,5705.0,2767.0,0.0,78.0,43.0,64948.0,2.81,2.77,2.81,2.97,0.06590709903593339,0.025241016652059595,0.021910604732690624,0.013672217353198948,0.007537248028045574,0.0,0.41139351446099914,0.2455740578439965,0.1668711656441718,211.0,0.04171779141104295,0.852410166520596,0.07765118317265557,0.0038562664329535494,0.013146362839614373,0.0,0.02050832602979842,0.03242769500438212,0.35880806310254165,0.5726555652936021,0.30289219982471516,0.0483786152497809,0.10096406660823838,0.060297984224364595,0.09325153374233129,0.03067484662576687,0.0,0.007011393514460999,0.0,0.044872918492550394,0.00245398773006135,0.5149868536371603,0.4850131463628396,0.5474145486415425,0.26713409290096407,0.015600350569675722,0.05030674846625767,0.04066608238387379,0.04399649430324277,0.05679228746713409,0.025241016652059595,0.019281332164767746,0.008939526730937774,0.037861524978089395,0.018930762489044697,0.04960560911481157,0.007186678352322524,0.0,0.0,0.0,0.029272567922874672,0.054708657880702304,0.015554207119741101,0.0070870364090876836,0.05185905704337151,1731.0
48453001823,7492.0,3239.0,0.0,44.0,290.0,37163.0,3.88,3.85,3.57,4.02,0.03430325680726108,0.01828617191671116,0.02762947143619861,0.0058729311265349705,0.038707955152162306,0.0,0.302455953016551,0.1902028830752803,0.11452215696743193,113.0,0.0605979711692472,0.48171382808328883,0.1569674319273892,0.0,0.02189001601708489,0.00200213561131874,0.29885210891617725,0.03857447944474106,0.6943406300053391,0.4881206620395088,0.07314468766684463,0.004671649759743727,0.022290443139348637,0.028697277095568605,0.017485317672183663,0.012279765082754938,0.0,0.010544580886278698,0.04017618793379605,0.30152162306460223,0.0,0.5676721836625734,0.43232781633742656,0.4953283502402563,0.28937533368926854,0.008675920982381206,0.02562733582487987,0.01601708489054992,0.03403630539241858,0.29858515750133474,0.07888414308595836,0.08662573411639082,0.01014415376401495,0.15923651895355045,0.13934863854778431,0.11505605979711693,0.054725040042712225,0.0,0.0,0.00200213561131874,0.19634276561665776,0.10350541746335246,0.18318695106649938,0.24421965317919075,0.11219549978699508,1512.0
48453000301,4944.5,2455.0,0.0,21.5,93.0,62882.0,3.12,3.11,2.94,3.11,0.058752148852260086,0.027606431388411366,0.016179593487713622,0.004348265749823036,0.018808777429467086,0.0,0.40459095965213876,0.20113257154413997,0.13944787137223177,64.0,0.036302962888057434,0.784406916776216,0.04237031044595004,0.001617959348771362,0.03337041156840934,0.0,0.02234806350490444,0.027808676307007785,0.2514915562746486,0.5210840327636768,0.2653453331985034,0.04368490241682678,0.07098796642734351,0.07725755890383254,0.06643745575892405,0.01557285873192436,0.004247143290524826,0.010112245929821012,0.0,0.033168166649812925,0.0,0.492769744160178,0.49651127515421173,0.46132065931843463,0.24734553544342197,0.014460511679644048,0.04267367782384467,0.03064010516735767,0.034482758620689655,0.11436950146627566,0.035595105672969966,0.02902214581858631,0.011325715441399535,0.04823541308524623,0.059257761148751135,0.08261704924663768,0.006370714935787238,0.0,0.0009101021336838912,0.0,0.04135908585296794,0.09755428885613113,0.08988556022519528,0.09020232149595114,0.10522355661670121,1731.0
48453001819,4193.0,1822.0,10.0,43.0,204.0,34583.0,3.7,3.99,3.29,3.2,0.022656808967326497,0.017171476269973767,0.028142141664679227,0.010255187216789887,0.048652516098259005,0.0023849272597185785,0.33293584545671356,0.20963510612926306,0.12640114476508466,167.0,0.04340567612687813,0.6193656093489148,0.041497734319103266,0.010732172668733603,0.06916289053183877,0.0,0.2592415931314095,0.0,0.6134032911996185,0.46839971380872886,0.11113761030288576,0.009539709038874314,0.03100405437634152,0.049367994276174575,0.02122585261149535,0.00667779632721202,0.0,0.05819222513713332,0.004769854519437157,0.30527068924397804,0.0,0.565466253279275,0.43453374672072503,0.518483186262819,0.28452182208442645,0.0028619127116622945,0.0197948962556642,0.005485332697352731,0.0333889816360601,0.40615311233007395,0.09301216312902456,0.1018363939899833,0.024087765323157644,0.20128786072024804,0.2048652516098259,0.2270450751252087,0.013594085380395898,0.0,0.01788695444788934,0.0,0.3016932983544002,0.02994405911119779,0.018148959129256584,0.05287556806372425,0.02974645693427482,1731.0
