FIPS,total_pop,total_female,mom_work_dad_home_kids,single_dad_work_have_kids,dad_work_mom_home_kids,median_income,total_avg_family_size,married_couple_family_avg_family_size,single_dad_family_avg_family_size,single_mom_family_avg_family_size,college_grad_school_per,coll_grad_male_per,single_mom_work_have_kids_per,single_dad_work_have_kids_per,dad_work_mom_home_kids_per,mom_work_dad_home_kids_per,total_HH_per,total_families_x_per,married_couple_family_total_families_per,single_dad_family_total_families,single_mom_family_total_families_per,white_per,black_per,ame_indian_per,asian_per,hawa_per,other_race_per,mixed_race_per,hispanic_per,born_texas_per,born_otherstate_per,born_ne_per,born_midwest_per,born_south_per,born_west_per,born_outsideus_per,born_europe_per,born_asia_per,born_africa_per,born_latinam_per,born_northam_per,total_male_per,total_female_per,total15_44_per,totalmale_15_44_per,prof_grad_school_per,college_undergrad_per,coll_grad_female_per,parents_work_have_kids_per,below_poverty_per,below_poverty_18_34_per,below_poverty_35_64_per,below_poverty_over_60_per,below_poverty_male_per,below_poverty_female_per,below_poverty_white_per,below_poverty_black_per,below_poverty_amerind_per,below_poverty_asian_per,below_poverty_hawaii_per,below_poverty_hispanic_per,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO,rental_prices
48201222000,2383.0,982.0,0.0,15.0,88.0,42107.0,4.16,4.26,5.27,3.69,0.037767519932857735,0.021401594628619392,0.009232060428031891,0.00629458665547629,0.036928241712127566,0.0,0.2404532102391943,0.19555182543013008,0.14603441040704992,15.0,0.04322282836760386,0.7880822492656315,0.0629458665547629,0.01384809064204784,0.0,0.0,0.12715065044062107,0.007973143096936634,0.8543852287033151,0.6613512379353755,0.060428031892572384,0.02811582039446076,0.005455308434746118,0.023919429290809903,0.0029374737725556023,0.01174989509022241,0.0,0.0,0.0,0.195132186319765,0.0,0.5879143936214856,0.4120856063785145,0.4960134284515317,0.32186319765002097,0.0,0.037767519932857735,0.016365925304238357,0.04867813680234998,0.2039446076374318,0.07007973143096936,0.08182962652119177,0.012169534200587495,0.13008812421317667,0.07385648342425515,0.16743600503566933,0.018883759966428867,0.004616030214015947,0.0,0.0,0.14015946286193873,0.04041507373020208,0.04387096774193548,0.01152073732718894,0.03998316498316498,1223.0
48201551800,4592.0,2379.0,16.0,25.0,163.0,117125.0,3.09,3.08,4.41,2.72,0.04420731707317073,0.023301393728223,0.00544425087108014,0.00544425087108014,0.035496515679442515,0.003484320557491289,0.3891550522648083,0.2826655052264808,0.25914634146341464,32.0,0.016550522648083626,0.9030923344947736,0.023954703832752614,0.0023954703832752607,0.052482578397212536,0.0,0.0,0.018074912891986063,0.15483449477351915,0.6302264808362369,0.2885452961672474,0.0350609756097561,0.06990418118466897,0.13632404181184668,0.04725609756097561,0.013501742160278746,0.0,0.0017421602787456446,0.0,0.005879790940766551,0.0,0.481925087108014,0.518074912891986,0.29094076655052264,0.1443815331010453,0.00195993031358885,0.04224738675958188,0.020905923344947737,0.03985191637630662,0.02373693379790941,0.009146341463414634,0.003702090592334495,0.008493031358885017,0.015897212543554008,0.0078397212543554,0.009581881533101043,0.014155052264808362,0.0,0.0,0.0,0.0004355400696864112,0.04814051826954354,0.0366707698449664,0.02004184026551797,0.0461444701105332,1476.0
48201343300,5158.0,2587.0,0.0,33.0,135.5,54137.0,3.46,3.53,3.09,3.43,0.05331523846452113,0.023264831329972858,0.021229158588600232,0.006397828615742536,0.026269872043427685,0.0,0.3518805738658395,0.2341993020550601,0.1533540131834044,93.0,0.05244280728964715,0.6330942225668864,0.11525785188057387,0.0,0.02636680884063591,0.0,0.050310197751066314,0.018805738658394727,0.3752423419930205,0.5472082202404033,0.16886390073671967,0.021035284994183792,0.03664210934470725,0.07677394338891043,0.02975959674292361,0.010275300504071343,0.0005816207832493213,0.007367196587824737,0.0,0.097712291585886,0.0,0.4962194649088794,0.5015509887553316,0.4246801085692129,0.21626599457153936,0.007754943776657619,0.045366421093447074,0.030438154323381164,0.03518805738658395,0.15354788677782086,0.03809616130283056,0.04410624272974021,0.0158006979449399,0.06911593640946104,0.08210546723536255,0.07531989143078713,0.014637456378441256,0.0,0.0,0.0,0.06203955021326096,0.09746104245029552,0.09114062439850636,0.0900394666195228,0.09933872460633487,1476.0
48201455100,5158.0,2587.0,0.0,33.0,135.5,54137.0,3.46,3.53,3.09,3.43,0.05331523846452113,0.023264831329972858,0.021229158588600232,0.006397828615742536,0.026269872043427685,0.0,0.3518805738658395,0.2341993020550601,0.1533540131834044,93.0,0.05244280728964715,0.6330942225668864,0.11525785188057387,0.0,0.02636680884063591,0.0,0.050310197751066314,0.018805738658394727,0.3752423419930205,0.5472082202404033,0.16886390073671967,0.021035284994183792,0.03664210934470725,0.07677394338891043,0.02975959674292361,0.010275300504071343,0.0005816207832493213,0.007367196587824737,0.0,0.097712291585886,0.0,0.4962194649088794,0.5015509887553316,0.4246801085692129,0.21626599457153936,0.007754943776657619,0.045366421093447074,0.030438154323381164,0.03518805738658395,0.15354788677782086,0.03809616130283056,0.04410624272974021,0.0158006979449399,0.06911593640946104,0.08210546723536255,0.07531989143078713,0.014637456378441256,0.0,0.0,0.0,0.06203955021326096,0.09746104245029552,0.09114062439850636,0.0900394666195228,0.09933872460633487,1476.0
48201254500,1950.0,997.0,0.0,9.0,79.0,42917.0,4.16,4.16,3.88,4.23,0.0558974358974359,0.018974358974358976,0.007692307692307694,0.004615384615384616,0.04051282051282051,0.0,0.2928205128205128,0.20512820512820512,0.1276923076923077,33.0,0.06051282051282051,0.6030769230769231,0.16205128205128205,0.0,0.006153846153846154,0.0,0.2241025641025641,0.004615384615384616,0.7302564102564103,0.5994871794871794,0.1041025641025641,0.0071794871794871795,0.025128205128205128,0.04564102564102565,0.026153846153846156,0.03487179487179487,0.0,0.006153846153846154,0.0,0.14974358974358976,0.0,0.4887179487179487,0.5112820512820513,0.4615384615384616,0.2082051282051282,0.0,0.0558974358974359,0.036923076923076927,0.032307692307692315,0.2005128205128205,0.047692307692307694,0.05538461538461538,0.028717948717948718,0.09076923076923077,0.10974358974358976,0.12205128205128205,0.04512820512820513,0.0,0.0,0.0,0.10923076923076924,0.1678315940693425,0.09727373155527498,0.4120218579234973,0.15807538148208974,1476.0
48201422000,2660.0,1249.0,8.0,52.0,52.0,109722.0,2.85,2.94,2.25,2.62,0.06541353383458648,0.03270676691729323,0.009398496240601505,0.019548872180451128,0.019548872180451128,0.003007518796992481,0.38120300751879704,0.3240601503759398,0.26127819548872183,52.0,0.04323308270676692,0.7274436090225563,0.06691729323308271,0.0,0.17067669172932332,0.0,0.016541353383458645,0.018421052631578942,0.11240601503759398,0.4932330827067669,0.3015037593984962,0.0793233082706767,0.08458646616541353,0.10676691729323308,0.030827067669172925,0.02443609022556391,0.0,0.02556390977443609,0.0,0.015789473684210527,0.0,0.5304511278195488,0.4695488721804511,0.3672932330827068,0.19473684210526315,0.02669172932330827,0.0387218045112782,0.03270676691729323,0.06616541353383458,0.006766917293233083,0.0,0.003383458646616541,0.003383458646616541,0.003383458646616541,0.003383458646616541,0.006766917293233083,0.0,0.0,0.0,0.0,0.0,0.032820741939746566,0.05315419954991859,0.02393617021276596,0.03422118479357607,1476.0
48201252100,2167.0,1019.0,7.0,19.0,84.0,70625.0,3.6,3.53,3.56,4.59,0.031841255191508995,0.016151361329026302,0.00969081679741578,0.008767881864328565,0.03876326718966313,0.003230272265805261,0.3124134748500231,0.2381172127365021,0.20443008767881865,41.0,0.014766958929395476,0.8144900784494693,0.13705583756345174,0.002768804799261652,0.014305491462851868,0.0,0.008306414397784956,0.023073373327180437,0.41024457775726814,0.6958929395477619,0.16105214582371946,0.006922011998154129,0.04614674665436087,0.0853714813105676,0.022611905860636824,0.008306414397784956,0.0,0.003691739732348869,0.0,0.0641439778495616,0.003230272265805261,0.5297646515920628,0.4702353484079373,0.3668666359021689,0.20350715274573145,0.0,0.031841255191508995,0.015689893862482696,0.03830179972311952,0.062298107983387176,0.02538071065989848,0.025842178126442086,0.0046146746654360865,0.02538071065989848,0.036917397323488685,0.04476234425473004,0.01753576372865713,0.0,0.0,0.0,0.0,0.060476815398075236,0.10982658959537572,0.1044776119402985,0.06214033049997361,1644.0
48201251200,6203.0,3183.0,0.0,0.0,192.0,71594.0,3.27,3.32,3.09,2.81,0.09301950669031114,0.04868611961953893,0.012090923746574238,0.0,0.03095276479123005,0.0,0.3670804449459939,0.2764791230049976,0.2466548444301145,0.0,0.02982427857488312,0.8935998710301467,0.0301467032081251,0.01192971142995325,0.03578913428985975,0.0,0.007093341931323553,0.02144123811059165,0.20232145735934226,0.5323230694825085,0.3146864420441722,0.08366919232629373,0.07061099467999356,0.12042560051587943,0.03998065452200548,0.00967273899725939,0.003063034015798807,0.017733354828308883,0.0,0.04191520232145736,0.0,0.4868611961953893,0.5131388038046106,0.3399967757536676,0.1491213928744156,0.006609704981460585,0.08640980170885056,0.04433338707077221,0.06851523456392067,0.1462195711752378,0.035466709656617766,0.0507818797356118,0.01870062872803482,0.08673222634209253,0.05948734483314525,0.1189746896662905,0.00918910204739642,0.0,0.0,0.0,0.056263098500725466,0.11940055383612964,0.2487479131886477,0.25,0.13241183940607598,1476.0
48201211800,5158.0,2587.0,0.0,33.0,135.5,54137.0,3.46,3.53,3.09,3.43,0.05331523846452113,0.023264831329972858,0.021229158588600232,0.006397828615742536,0.026269872043427685,0.0,0.3518805738658395,0.2341993020550601,0.1533540131834044,93.0,0.05244280728964715,0.6330942225668864,0.11525785188057387,0.0,0.02636680884063591,0.0,0.050310197751066314,0.018805738658394727,0.3752423419930205,0.5472082202404033,0.16886390073671967,0.021035284994183792,0.03664210934470725,0.07677394338891043,0.02975959674292361,0.010275300504071343,0.0005816207832493213,0.007367196587824737,0.0,0.097712291585886,0.0,0.4962194649088794,0.5015509887553316,0.4246801085692129,0.21626599457153936,0.007754943776657619,0.045366421093447074,0.030438154323381164,0.03518805738658395,0.15354788677782086,0.03809616130283056,0.04410624272974021,0.0158006979449399,0.06911593640946104,0.08210546723536255,0.07531989143078713,0.014637456378441256,0.0,0.0,0.0,0.06203955021326096,0.09746104245029552,0.09114062439850636,0.0900394666195228,0.09933872460633487,1476.0
48201312800,2318.0,1435.0,0.0,0.0,0.0,12841.0,3.23,3.74,2.26,3.4,0.4383088869715272,0.16738567730802414,0.04659188955996549,0.0,0.0,0.0,0.2842968075927524,0.1285591026747196,0.020276100086281282,58.0,0.08326143226919758,0.09404659188955997,0.8261432269197584,0.0,0.05910267471958585,0.0,0.012510785159620362,0.008196721311475409,0.06773080241587576,0.7031924072476272,0.18723037100949091,0.015099223468507334,0.035806729939603106,0.09836065573770493,0.03796376186367558,0.027610008628127698,0.0012942191544434854,0.024590163934426233,0.015099223468507334,0.012079378774805869,0.0,0.3809318377911993,0.6190681622088007,0.634167385677308,0.22217428817946505,0.03925798101811906,0.3990509059534081,0.27092320966350303,0.006902502157031924,0.3999137187230371,0.09706643658326143,0.10310612597066436,0.060396893874029335,0.13330457290767905,0.26660914581535805,0.01984469370146678,0.3770491803278688,0.0,0.0,0.0,0.02545297670405522,0.05565217391304348,0.02119129438717068,0.019144144144144143,0.05036579692984311,1902.0
48201450800,5158.0,2587.0,0.0,33.0,135.5,54137.0,3.46,3.53,3.09,3.43,0.05331523846452113,0.023264831329972858,0.021229158588600232,0.006397828615742536,0.026269872043427685,0.0,0.3518805738658395,0.2341993020550601,0.1533540131834044,93.0,0.05244280728964715,0.6330942225668864,0.11525785188057387,0.0,0.02636680884063591,0.0,0.050310197751066314,0.018805738658394727,0.3752423419930205,0.5472082202404033,0.16886390073671967,0.021035284994183792,0.03664210934470725,0.07677394338891043,0.02975959674292361,0.010275300504071343,0.0005816207832493213,0.007367196587824737,0.0,0.097712291585886,0.0,0.4962194649088794,0.5015509887553316,0.4246801085692129,0.21626599457153936,0.007754943776657619,0.045366421093447074,0.030438154323381164,0.03518805738658395,0.15354788677782086,0.03809616130283056,0.04410624272974021,0.0158006979449399,0.06911593640946104,0.08210546723536255,0.07531989143078713,0.014637456378441256,0.0,0.0,0.0,0.06203955021326096,0.09746104245029552,0.09114062439850636,0.0900394666195228,0.09933872460633487,1476.0
48201420600,2294.0,1054.0,6.0,4.0,99.0,77269.0,3.15,3.22,2.5,2.87,0.07018308631211857,0.05274629468177855,0.006538796861377506,0.0017436791630340018,0.04315605928509154,0.002615518744551003,0.4197907585004359,0.25937227550130776,0.22013949433304272,22.0,0.02964254577157803,0.7567567567567568,0.07933740191804707,0.003487358326068004,0.06931124673060157,0.0,0.057105492589363566,0.03400174367916303,0.20270270270270271,0.4829991281604185,0.2863993025283348,0.02920662598081953,0.0937227550130776,0.13121185701830862,0.03225806451612903,0.020488230165649518,0.016564952048823016,0.05056669572798605,0.002615518744551003,0.04272013949433304,0.0,0.5405405405405406,0.4594594594594595,0.3295553618134263,0.18003487358326067,0.027027027027027032,0.04315605928509154,0.017436791630340016,0.06451612903225806,0.08892763731473409,0.002179598953792502,0.057541412380122066,0.017436791630340016,0.04925893635571055,0.039668700959023535,0.04533565823888405,0.007846556233653008,0.0,0.002615518744551003,0.0,0.053182214472537064,0.06607816797799526,0.08096280087527352,0.18351063829787234,0.06949122496011345,1539.0
48201555500,5158.0,2587.0,0.0,33.0,135.5,54137.0,3.46,3.53,3.09,3.43,0.05331523846452113,0.023264831329972858,0.021229158588600232,0.006397828615742536,0.026269872043427685,0.0,0.3518805738658395,0.2341993020550601,0.1533540131834044,93.0,0.05244280728964715,0.6330942225668864,0.11525785188057387,0.0,0.02636680884063591,0.0,0.050310197751066314,0.018805738658394727,0.3752423419930205,0.5472082202404033,0.16886390073671967,0.021035284994183792,0.03664210934470725,0.07677394338891043,0.02975959674292361,0.010275300504071343,0.0005816207832493213,0.007367196587824737,0.0,0.097712291585886,0.0,0.4962194649088794,0.5015509887553316,0.4246801085692129,0.21626599457153936,0.007754943776657619,0.045366421093447074,0.030438154323381164,0.03518805738658395,0.15354788677782086,0.03809616130283056,0.04410624272974021,0.0158006979449399,0.06911593640946104,0.08210546723536255,0.07531989143078713,0.014637456378441256,0.0,0.0,0.0,0.06203955021326096,0.09746104245029552,0.09114062439850636,0.0900394666195228,0.09933872460633487,1476.0
48201341400,4917.0,2426.0,19.0,18.0,159.0,119200.0,3.07,3.1,2.45,2.86,0.05409802725238967,0.018303843807199512,0.012609314622737441,0.0036607687614399033,0.032336790726052465,0.0038641448037421188,0.3843807199511898,0.27049013626194834,0.2464917632702868,31.0,0.017693715680292862,0.8977018507219849,0.043522473052674385,0.0022371364653243847,0.039861704291234486,0.0,0.006914785438275371,0.009762050030506406,0.11328045556233475,0.4006508033353671,0.4669513931258898,0.08582468985153549,0.1114500711816148,0.13890583689241404,0.1307707952003254,0.025218629245474883,0.009558673988204187,0.018507219849501728,0.0,0.003254016676835469,0.0016270083384177345,0.5066097213748221,0.493390278625178,0.3201138905836892,0.14683750254220052,0.014236322961155175,0.039861704291234486,0.03579418344519016,0.038641448037421186,0.05023388244864755,0.01077893024201749,0.025015253203172667,0.013626194834248527,0.0193207240187106,0.030913158429936957,0.02481187716087045,0.013422818791946308,0.0,0.008135041692088672,0.0,0.009558673988204187,0.08711568711568712,0.0464679911906816,0.050420168067226885,0.08798713091101479,1476.0
48201330800,12346.0,6313.0,0.0,80.0,329.0,71649.0,3.67,3.78,2.93,3.53,0.09104163291754416,0.03086019763486149,0.041956909120362866,0.006479831524380367,0.02664830714401425,0.0,0.32318159727847073,0.2412927263891139,0.17155353960797018,195.0,0.05394459744046655,0.3563907338409201,0.5588854689778066,0.002753928397861656,0.008099789405475458,0.0,0.047626761704195684,0.026243317673740482,0.3036611048112749,0.67989632269561,0.17924833954317188,0.029564231329985417,0.022598412441276527,0.10230034019115504,0.0247853555807549,0.007937793617365949,0.0,0.004373886278956747,0.0052648631135590465,0.06512230682002268,0.005831848371942329,0.4886602948323344,0.5113397051676657,0.5017819536692046,0.2307630001619958,0.02664830714401425,0.0643933257735299,0.06018143528268265,0.06463631945569415,0.13745342621091852,0.025919326097521463,0.03077919974080674,0.008099789405475458,0.058723473189697076,0.07872995302122145,0.02195042928883849,0.10586424752956423,0.0,0.0,0.0,0.0212214482423457,0.17391250851636814,0.3124204058842349,0.29979035639413,0.17992543776329084,1476.0
